Datum Uhrzeit; Kanal 1; ; ; Kanal 2; ; ; ; Kanal 3; ; ; 
; Messwert; Temperatur; Stellgröße; Messwert; Sensorwert; Temperatur; Stellgröße; Messwert; Temperatur; Stellgröße; Dig. Eingang 1; Dig. Eingang 2; Dig. Eingang 3; Dig. Eingang 4; Dig. Eingang 1; Dig. Eingang 2; Dig. Eingang 3; 
; %; °C; %; ppm; mA; °C ; %; %; °C; %; 

15.08.2019 03:08:43; ; ; ;  0.88;  5.57;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:09:43; ; ; ;  0.98;  5.75;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:10:43; ; ; ;  0.87;  5.55;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:11:43; ; ; ;  0.89;  5.59;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:12:43; ; ; ;  0.91;  5.63;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:13:43; ; ; ;  0.74;  5.32;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:14:43; ; ; ;  0.81;  5.44;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:15:43; ; ; ;  0.88;  5.58;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:16:43; ; ; ;  1.01;  5.81;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:17:43; ; ; ;  0.88;  5.57;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:18:43; ; ; ;  0.84;  5.50;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:19:43; ; ; ;  0.83;  5.49;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:20:43; ; ; ;  1.05;  5.87;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:21:43; ; ; ;  0.89;  5.59;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:22:43; ; ; ;  0.83;  5.48;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:23:43; ; ; ;  0.91;  5.62;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:24:43; ; ; ;  0.76;  5.35;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:25:43; ; ; ;  0.84;  5.49;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:26:43; ; ; ;  0.90;  5.61;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:27:43; ; ; ;  0.95;  5.70;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:28:43; ; ; ;  0.97;  5.73;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:29:43; ; ; ;  0.81;  5.44;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:30:43; ; ; ;  0.86;  5.53;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:31:43; ; ; ;  0.92;  5.63;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:32:43; ; ; ;  0.97;  5.72;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:33:43; ; ; ;  0.93;  5.66;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:34:43; ; ; ;  0.87;  5.55;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:35:42; ; ; ;  0.97;  5.73;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:36:43; ; ; ;  0.79;  5.41;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:37:43; ; ; ;  0.86;  5.54;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:38:43; ; ; ;  0.95;  5.70;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:39:43; ; ; ;  0.95;  5.70;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:40:43; ; ; ;  0.99;  5.76;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:41:43; ; ; ;  0.87;  5.55;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:42:43; ; ; ;  0.86;  5.54;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:43:43; ; ; ;  0.90;  5.61;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:44:43; ; ; ;  0.88;  5.58;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:45:43; ; ; ;  0.95;  5.69;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:46:43; ; ; ;  0.92;  5.65;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:47:43; ; ; ;  0.96;  5.71;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:48:43; ; ; ;  0.92;  5.63;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:49:43; ; ; ;  0.94;  5.68;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:50:43; ; ; ;  0.90;  5.61;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:51:43; ; ; ;  0.96;  5.72;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:52:43; ; ; ;  0.93;  5.67;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:53:43; ; ; ;  0.83;  5.47;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:54:43; ; ; ;  1.14;  6.03;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:55:43; ; ; ;  0.89;  5.58;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:56:43; ; ; ;  0.87;  5.56;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:57:43; ; ; ;  0.96;  5.72;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:58:43; ; ; ;  0.92;  5.64;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 03:59:43; ; ; ;  0.93;  5.67;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:00:43; ; ; ;  0.97;  5.74;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:01:43; ; ; ;  0.92;  5.64;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:02:43; ; ; ;  0.92;  5.65;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:03:43; ; ; ;  0.96;  5.70;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:04:43; ; ; ;  0.94;  5.68;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:05:43; ; ; ;  0.93;  5.67;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:06:43; ; ; ;  0.96;  5.71;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:07:43; ; ; ;  0.93;  5.66;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:08:43; ; ; ;  0.96;  5.70;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:09:43; ; ; ;  0.95;  5.69;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:10:43; ; ; ;  0.97;  5.73;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:11:43; ; ; ;  0.93;  5.66;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:12:43; ; ; ;  0.97;  5.73;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:13:43; ; ; ;  0.97;  5.72;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:14:43; ; ; ;  0.99;  5.77;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:15:43; ; ; ;  0.93;  5.66;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:16:43; ; ; ;  0.98;  5.75;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:17:43; ; ; ;  1.04;  5.86;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:18:43; ; ; ;  0.82;  5.47;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:19:43; ; ; ;  0.82;  5.47;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:20:43; ; ; ;  1.06;  5.89;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:21:43; ; ; ;  0.84;  5.49;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:22:43; ; ; ;  0.99;  5.77;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:23:43; ; ; ;  0.99;  5.77;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:24:43; ; ; ;  1.00;  5.78;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:25:43; ; ; ;  0.97;  5.73;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:26:43; ; ; ;  0.88;  5.57;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:27:43; ; ; ;  1.05;  5.87;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:28:43; ; ; ;  1.06;  5.89;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:29:43; ; ; ;  0.89;  5.58;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:30:43; ; ; ;  0.98;  5.76;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:31:43; ; ; ;  1.04;  5.86;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:32:43; ; ; ;  0.93;  5.66;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:33:43; ; ; ;  1.01;  5.79;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:34:43; ; ; ;  1.02;  5.82;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:35:43; ; ; ;  0.95;  5.70;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:36:43; ; ; ;  0.93;  5.67;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:37:42; ; ; ;  1.04;  5.85;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:38:43; ; ; ;  0.91;  5.62;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:39:43; ; ; ;  0.95;  5.69;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:40:43; ; ; ;  1.03;  5.84;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:41:43; ; ; ;  0.93;  5.66;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:42:43; ; ; ;  0.98;  5.75;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:43:43; ; ; ;  1.02;  5.82;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:44:43; ; ; ;  1.05;  5.88;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:45:43; ; ; ;  1.02;  5.82;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:46:43; ; ; ;  1.08;  5.92;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:47:43; ; ; ;  0.89;  5.58;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:48:43; ; ; ;  0.95;  5.69;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:49:43; ; ; ;  1.13;  6.02;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:50:43; ; ; ;  1.04;  5.86;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:51:43; ; ; ;  0.95;  5.70;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:52:43; ; ; ;  0.97;  5.73;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:53:43; ; ; ;  1.07;  5.91;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:54:43; ; ; ;  1.02;  5.83;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:55:43; ; ; ;  0.97;  5.73;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:56:43; ; ; ;  1.08;  5.93;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:57:43; ; ; ;  1.04;  5.86;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:58:43; ; ; ;  0.95;  5.70;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 04:59:43; ; ; ;  1.10;  5.96;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:00:43; ; ; ;  1.00;  5.78;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:01:43; ; ; ;  0.98;  5.75;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:02:43; ; ; ;  0.95;  5.70;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:03:43; ; ; ;  1.00;  5.78;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:04:43; ; ; ;  1.12;  6.01;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:05:43; ; ; ;  1.00;  5.78;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:06:43; ; ; ;  1.03;  5.86;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:07:43; ; ; ;  1.08;  5.93;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:08:43; ; ; ;  1.03;  5.84;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:09:43; ; ; ;  1.09;  5.94;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:10:43; ; ; ;  0.99;  5.76;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:11:43; ; ; ;  1.05;  5.88;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:12:43; ; ; ;  1.04;  5.86;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:13:43; ; ; ;  0.99;  5.77;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:14:43; ; ; ;  1.01;  5.80;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:15:43; ; ; ;  0.97;  5.74;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:16:43; ; ; ;  0.98;  5.74;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:17:43; ; ; ;  0.96;  5.72;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:18:43; ; ; ;  0.97;  5.74;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:19:43; ; ; ;  0.97;  5.73;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:20:43; ; ; ;  1.03;  5.84;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:21:43; ; ; ;  0.96;  5.71;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:22:43; ; ; ;  1.04;  5.85;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:23:43; ; ; ;  0.97;  5.73;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:24:43; ; ; ;  0.98;  5.75;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:25:43; ; ; ;  1.00;  5.79;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:26:43; ; ; ;  0.98;  5.77;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:27:43; ; ; ;  1.02;  5.82;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:28:43; ; ; ;  0.98;  5.75;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:29:43; ; ; ;  1.02;  5.83;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:30:43; ; ; ;  1.12;  5.99;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:31:43; ; ; ;  1.07;  5.90;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:32:43; ; ; ;  1.09;  5.94;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:33:43; ; ; ;  0.99;  5.77;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:34:43; ; ; ;  1.04;  5.85;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:35:43; ; ; ;  1.01;  5.80;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:36:43; ; ; ;  1.01;  5.80;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:37:43; ; ; ;  1.02;  5.83;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:38:42; ; ; ;  0.98;  5.74;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:39:43; ; ; ;  1.05;  5.88;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:40:43; ; ; ;  1.06;  5.89;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:41:43; ; ; ;  1.05;  5.87;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:42:43; ; ; ;  1.14;  6.03;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:43:43; ; ; ;  1.07;  5.92;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:44:43; ; ; ;  1.05;  5.88;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:45:43; ; ; ;  0.92;  5.64;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:46:43; ; ; ;  1.15;  6.06;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:47:43; ; ; ;  0.94;  5.67;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:48:43; ; ; ;  0.90;  5.61;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:49:43; ; ; ;  1.12;  6.00;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:50:43; ; ; ;  0.95;  5.69;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:51:43; ; ; ;  1.02;  5.82;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:52:43; ; ; ;  0.96;  5.71;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:53:43; ; ; ;  1.04;  5.85;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:54:43; ; ; ;  1.04;  5.85;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:55:43; ; ; ;  1.07;  5.90;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:56:43; ; ; ;  0.97;  5.74;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:57:43; ; ; ;  1.01;  5.80;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:58:43; ; ; ;  0.98;  5.75;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 05:59:43; ; ; ;  1.01;  5.81;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 06:00:43; ; ; ;  1.01;  5.80;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 06:01:43; ; ; ;  1.12;  5.98;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 06:02:43; ; ; ;  0.95;  5.69;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 06:03:43; ; ; ;  1.04;  5.86;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 06:04:43; ; ; ;  0.97;  5.73;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 06:05:43; ; ; ;  1.01;  5.81;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 06:06:43; ; ; ;  1.04;  5.85;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 06:07:43; ; ; ;  0.97;  5.73;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 06:08:43; ; ; ;  1.02;  5.83;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 06:09:43; ; ; ;  1.02;  5.82;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 06:10:43; ; ; ;  0.99;  5.77;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 06:11:43; ; ; ;  1.03;  5.83;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 06:12:43; ; ; ;  1.02;  5.82;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 06:13:43; ; ; ;  1.00;  5.79;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 06:14:43; ; ; ;  1.05;  5.88;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
15.08.2019 06:15:43; ; ; ;  1.06;  5.89;  50.0;    0; ; ; ; Aus; Aus; Aus; Aus; Aus; Aus; Aus; 
